"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_121770_coefficient","contrast_121770_log2fc","contrast_121770_tstat","contrast_121770_pvalue","contrast_121772_coefficient","contrast_121772_log2fc","contrast_121772_tstat","contrast_121772_pvalue"
"145",2043,2043,"EPHA4","EPH receptor A4",1.455e-09,2.211e-07,0.0066,-8.4982,-8.4982,-18.8841,2.803e-09,-3.639,-3.639,-16.6897,9.546e-09
"146",5176,5176,"SERPINF1","serpin family F member 1",1.484e-09,2.225e-07,0.0067,-5.3147,-5.3147,-17.0478,7.738e-09,-5.5604,-5.5604,-19.686,1.852e-09
"147",50512,50512,"PODXL2","podocalyxin like 2",1.482e-09,2.225e-07,0.0066,5.3,5.3,14.7645,3.19e-08,-0.5978,-0.5978,-1.4155,0.1867
"148",1123,1123,"CHN1","chimerin 1",1.505e-09,2.228e-07,0.0067,-4.138,-4.138,-21.0629,9.424e-10,-2.829,-2.829,-17.3609,6.462e-09
"149",1917,1917,"EEF1A2","eukaryotic translation elongation factor 1 alpha 2",1.507e-09,2.228e-07,0.0068,4.7775,4.7775,18.0954,4.284e-09,1.2251,1.2251,4.465,0.0011
"150",5453,5453,"POU3F1","POU class 3 homeobox 1",1.525e-09,2.241e-07,0.0068,6.2799,6.2799,14.5223,3.75e-08,-4.4495,-4.4495,-6.5028,6.223e-05
"151",5834,5834,"PYGB","glycogen phosphorylase B",1.618e-09,2.342e-07,0.0069,1.774,1.774,10.6506,7.421e-07,3.3717,3.3717,22.1751,5.629e-10
"152",5865,5865,"RAB3B","RAB3B, member RAS oncogene family",1.655e-09,2.342e-07,0.007,-7.4621,-7.4621,-17.4572,6.117e-09,-5.0201,-5.0201,-17.9334,4.684e-09
"153",10231,10231,"RCAN2","regulator of calcineurin 2",1.649e-09,2.342e-07,0.007,-10.8369,-10.8369,-16.731,9.316e-09,-4.4155,-4.4155,-17.7855,5.085e-09
"154",26509,26509,"MYOF","myoferlin",1.643e-09,2.342e-07,0.0069,-5.5921,-5.5921,-21.6288,7.227e-10,-0.2712,-0.2712,-1.5559,0.1501
"155",115207,115207,"KCTD12","potassium channel tetramerization domain containing 12",1.622e-09,2.342e-07,0.0069,-8.3333,-8.3333,-17.583,5.697e-09,-5.0844,-5.0844,-18.0075,4.496e-09
"156",5764,5764,"PTN","pleiotrophin",1.669e-09,2.342e-07,0.0071,3.6725,3.6725,15.5889,1.871e-08,-0.6878,-0.6878,-2.7455,0.0203
"157",55619,55619,"DOCK10","dedicator of cytokinesis 10",1.665e-09,2.342e-07,0.0071,-2.1929,-2.1929,-11.3692,3.995e-07,-5.1763,-5.1763,-22.6397,4.572e-10
"158",56101,56101,"PCDHGB5","protocadherin gamma subfamily B, 5",1.682e-09,2.346e-07,0.0072,-9.0437,-9.0437,-15.4561,2.035e-08,-9.5121,-9.5121,-18.1094,4.251e-09
"159",11117,11117,"EMILIN1","elastin microfibril interfacer 1",1.737e-09,2.385e-07,0.0072,-0.6577,-0.6577,-3.3922,0.0067,-8.719,-8.719,-22.541,4.777e-10
"160",7091,7091,"TLE4","TLE family member 4, transcriptional corepressor",1.742e-09,2.385e-07,0.0073,-5.0224,-5.0224,-19.728,1.813e-09,-3.3319,-3.3319,-17.3503,6.501e-09
"161",81539,81539,"SLC38A1","solute carrier family 38 member 1",1.741e-09,2.385e-07,0.0073,0.428,0.428,2.1381,0.0576,3.2456,3.2456,18.4488,3.535e-09
"162",2947,2947,"GSTM3","glutathione S-transferase mu 3",1.76e-09,2.393e-07,0.0074,-9.5197,-9.5197,-13.6334,6.945e-08,3.0442,3.0442,14.1806,4.733e-08
"163",1301,1301,"COL11A1","collagen type XI alpha 1 chain",1.804e-09,2.423e-07,0.0074,-11.7004,-11.7004,-19.7632,1.781e-09,1.2377,1.2377,7.5105,1.806e-05
"164",7976,7976,"FZD3","frizzled class receptor 3",1.796e-09,2.423e-07,0.0074,0.8568,0.8568,4.8025,7e-04,-3.4013,-3.4013,-16.772,9.093e-09
"165",4969,4969,"OGN","osteoglycin",1.821e-09,2.431e-07,0.0075,-8.5136,-8.5136,-15.4167,2.087e-08,-9.5765,-9.5765,-17.9762,4.574e-09
"166",575,575,"ADGRB1","adhesion G protein-coupled receptor B1",1.88e-09,2.48e-07,0.0076,5.9377,5.9377,14.5723,3.626e-08,-5.2951,-5.2951,-7.501,1.826e-05
"167",4958,4958,"OMD","osteomodulin",1.876e-09,2.48e-07,0.0075,-10.4001,-10.4001,-14.8604,2.993e-08,-9.7992,-9.7992,-18.009,4.492e-09
"168",1295,1295,"COL8A1","collagen type VIII alpha 1 chain",1.917e-09,2.5e-07,0.0077,-11.5297,-11.5297,-19.6248,1.91e-09,-2.4383,-2.4383,-13.6413,6.906e-08
"169",7424,7424,"VEGFC","vascular endothelial growth factor C",1.908e-09,2.5e-07,0.0076,-10.7743,-10.7743,-15.0357,2.668e-08,-10.0899,-10.0899,-17.8722,4.845e-09
"170",2151,2151,"F2RL2","coagulation factor II thrombin receptor like 2",1.943e-09,2.518e-07,0.0077,-8.1911,-8.1911,-15.8667,1.572e-08,-6.1258,-6.1258,-18.1088,4.252e-09
"171",6547,6547,"SLC8A3","solute carrier family 8 member A3",2.021e-09,2.53e-07,0.0079,-8.0091,-8.0091,-15.2421,2.334e-08,-10.6207,-10.6207,-17.8168,4.997e-09
"172",81029,81029,"WNT5B","Wnt family member 5B",2.021e-09,2.53e-07,0.008,-6.4942,-6.4942,-18.2591,3.917e-09,-3.9993,-3.9993,-16.9569,8.158e-09
"173",9465,9465,"AKAP7","A-kinase anchoring protein 7",1.974e-09,2.53e-07,0.0078,-4.978,-4.978,-17.3931,6.344e-09,-4.4257,-4.4257,-18.5712,3.31e-09
"174",10602,10602,"CDC42EP3","CDC42 effector protein 3",2.01e-09,2.53e-07,0.0079,5.9427,5.9427,22.4663,4.938e-10,5.0064,5.0064,19.1989,2.377e-09
"175",57007,57007,"ACKR3","atypical chemokine receptor 3",2.018e-09,2.53e-07,0.0079,5.9666,5.9666,13.6231,6.996e-08,-5.0309,-5.0309,-7.1846,2.659e-05
"176",266740,266740,"MAGEA2B","MAGE family member A2B",1.985e-09,2.53e-07,0.0078,10.8551,10.8551,14.7098,3.308e-08,3.0464,3.0464,3.6688,0.0042
"177",1021,1021,"CDK6","cyclin dependent kinase 6",2.11e-09,2.568e-07,0.0082,-5.0167,-5.0167,-21.5719,7.42e-10,-0.6531,-0.6531,-3.8786,0.0029
"178",64759,64759,"TNS3","tensin 3",2.101e-09,2.568e-07,0.0081,-4.025,-4.025,-20.4396,1.273e-09,-0.2323,-0.2323,-1.5428,0.1533
"179",7162,7162,"TPBG","trophoblast glycoprotein",2.064e-09,2.568e-07,0.008,-11.5689,-11.5689,-17.4753,6.055e-09,-3.4046,-3.4046,-15.9607,1.483e-08
"180",3676,3676,"ITGA4","integrin subunit alpha 4",2.077e-09,2.568e-07,0.0081,-13.1572,-13.1572,-18.3103,3.809e-09,-2.6823,-2.6823,-14.6989,3.332e-08
"181",5455,5455,"POU3F3","POU class 3 homeobox 3",2.105e-09,2.568e-07,0.0082,11.5065,11.5065,13.1562,9.816e-08,2.4292,2.4292,2.4851,0.0318
"182",9732,9732,"DOCK4","dedicator of cytokinesis 4",2.141e-09,2.577e-07,0.0083,-0.0955,-0.0955,-0.4788,0.6421,-7.216,-7.216,-21.2047,8.812e-10
"183",64409,64409,"GALNT17","polypeptide N-acetylgalactosaminyltransferase 17",2.141e-09,2.577e-07,0.0083,-5.5275,-5.5275,-15.0858,2.583e-08,-10.802,-10.802,-18.2002,4.045e-09
"184",1278,1278,"COL1A2","collagen type I alpha 2 chain",2.165e-09,2.593e-07,0.0084,-12.875,-12.875,-20.2104,1.424e-09,-2.6586,-2.6586,-12.4559,1.665e-07
"185",5137,5137,"PDE1C","phosphodiesterase 1C",2.247e-09,2.607e-07,0.0086,-12.9769,-12.9769,-15.953,1.491e-08,2.3003,2.3003,13.1628,9.768e-08
"186",171024,171024,"SYNPO2","synaptopodin 2",2.248e-09,2.607e-07,0.0086,-8.1832,-8.1832,-16.4274,1.116e-08,-5.0812,-5.0812,-17.517,5.913e-09
"187",55384,55384,"MEG3","maternally expressed 3",2.223e-09,2.607e-07,0.0084,-11.8169,-11.8169,-14.0323,5.244e-08,-6.9492,-6.9492,-18.368,3.692e-09
"188",55075,55075,"UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats",2.234e-09,2.607e-07,0.0085,-4.0972,-4.0972,-19.3107,2.244e-09,-3.1505,-3.1505,-17.7062,5.316e-09
"189",4113,4113,"MAGEB2","MAGE family member B2",2.229e-09,2.607e-07,0.0085,12.0545,12.0545,14.3268,4.281e-08,1.2416,1.2416,1.217,0.251
"190",23452,23452,"ANGPTL2","angiopoietin like 2",2.197e-09,2.607e-07,0.0084,-1.9194,-1.9194,-10.0133,1.325e-06,-4.9615,-4.9615,-22.053,5.949e-10
"191",80005,80005,"DOCK5","dedicator of cytokinesis 5",2.306e-09,2.66e-07,0.0087,-4.1188,-4.1188,-14.332,4.266e-08,-7.0196,-7.0196,-20.0529,1.54e-09
"192",3217,3217,"HOXB7","homeobox B7",2.32e-09,2.662e-07,0.0087,2.5479,2.5479,2.817,0.0179,11.5151,11.5151,15.5425,1.927e-08
"193",144501,144501,"KRT80","keratin 80",2.345e-09,2.677e-07,0.0088,-1.476,-1.476,-3.5158,0.0054,4.6351,4.6351,14.8136,3.087e-08
"194",558,558,"AXL","AXL receptor tyrosine kinase",2.362e-09,2.683e-07,0.0088,-4.1535,-4.1535,-19.1776,2.404e-09,0.1792,0.1792,1.1197,0.2885
"195",2239,2239,"GPC4","glypican 4",2.392e-09,2.702e-07,0.0089,-5.2455,-5.2455,-18.8283,2.886e-09,0.4915,0.4915,2.833,0.0174
"196",6480,6480,"ST6GAL1","ST6 beta-galactoside alpha-2,6-sialyltransferase 1",2.437e-09,2.74e-07,0.0089,6.1834,6.1834,13.7221,6.52e-08,-1.8112,-1.8112,-3.0629,0.0117
"197",7402,7402,"UTRN","utrophin",2.51e-09,2.793e-07,0.009,-4.9968,-4.9968,-21.9129,6.341e-10,-1.7684,-1.7684,-10.4644,8.763e-07
"198",157,157,"GRK3","G protein-coupled receptor kinase 3",2.522e-09,2.793e-07,0.009,-7.768,-7.768,-15.267,2.297e-08,-8.16,-8.16,-17.589,5.677e-09
"199",5118,5118,"PCOLCE","procollagen C-endopeptidase enhancer",2.58e-09,2.825e-07,0.0091,-4.2512,-4.2512,-14.4822,3.853e-08,-6.5276,-6.5276,-19.5681,1.966e-09
"200",1490,1490,"CCN2","cellular communication network factor 2",2.598e-09,2.825e-07,0.0092,-5.6489,-5.6489,-19.6484,1.887e-09,0.2577,0.2577,1.4783,0.1695
"201",93145,93145,"OLFM2","olfactomedin 2",2.572e-09,2.825e-07,0.0091,-7.0127,-7.0127,-15.219,2.369e-08,-7.8004,-7.8004,-17.7368,5.225e-09
"202",339983,339983,"NAT8L","N-acetyltransferase 8 like",2.603e-09,2.825e-07,0.0092,6.336,6.336,15.7046,1.74e-08,2.0496,2.0496,4.769,7e-04
"203",11023,11023,"VAX1","ventral anterior homeobox 1",2.639e-09,2.85e-07,0.0093,-3.153,-3.153,-12.3629,1.79e-07,-11.7156,-11.7156,-19.617,1.918e-09
"204",1749,1749,"DLX5","distal-less homeobox 5",2.654e-09,2.853e-07,0.0093,-10.3053,-10.3053,-14.3376,4.25e-08,-11.3617,-11.3617,-17.4001,6.319e-09
"205",5178,5178,"PEG3","paternally expressed 3",2.676e-09,2.861e-07,0.0094,-10.8545,-10.8545,-15.8573,1.581e-08,-4.711,-4.711,-16.8478,8.696e-09
"206",730101,730101,"LOC730101","uncharacterized LOC730101",2.688e-09,2.861e-07,0.0094,-12.9176,-12.9176,-16.1477,1.323e-08,-3.7949,-3.7949,-16.4166,1.124e-08
"207",23242,23242,"COBL","cordon-bleu WH2 repeat protein",2.738e-09,2.873e-07,0.0095,-3.9827,-3.9827,-7.1967,2.621e-05,4.5519,4.5519,14.3841,4.118e-08
"208",89927,89927,"BMERB1","bMERB domain containing 1",2.736e-09,2.873e-07,0.0095,2.0549,2.0549,10.1695,1.146e-06,-2.4286,-2.4286,-10.2506,1.064e-06
"209",79026,79026,"AHNAK","AHNAK nucleoprotein",2.722e-09,2.873e-07,0.0094,-3.3267,-3.3267,-21.5808,7.39e-10,-1.7284,-1.7284,-12.9566,1.138e-07
"210",4188,4188,"MDFI","MyoD family inhibitor",2.789e-09,2.912e-07,0.0096,6.5461,6.5461,14.1562,4.813e-08,-5.5677,-5.5677,-6.8818,3.852e-05
"211",56884,56884,"FSTL5","follistatin like 5",2.804e-09,2.914e-07,0.0096,-10.0202,-10.0202,-15.4615,2.028e-08,-5.2765,-5.2765,-17.002,7.947e-09
"212",157285,157285,"PRAG1","PEAK1 related, kinase-activating pseudokinase 1",2.856e-09,2.954e-07,0.0097,3.8645,3.8645,16.5209,1.055e-08,0.5222,0.5222,2.1413,0.0573
"213",100507500,100507500,"EGFR-AS1","EGFR antisense RNA 1",2.876e-09,2.961e-07,0.0097,6.7129,6.7129,13.4722,7.796e-08,-1.2115,-1.2115,-1.9345,0.0812
"214",388021,388021,"TMEM179","transmembrane protein 179",2.893e-09,2.965e-07,0.0098,7.5744,7.5744,13.5497,7.373e-08,-3.7219,-3.7219,-4.5406,0.001
"215",153572,153572,"IRX2","iroquois homeobox 2",2.931e-09,2.99e-07,0.0098,1.5948,1.5948,7.6579,1.522e-05,-10.6602,-10.6602,-18.0454,4.403e-09
"216",3598,3598,"IL13RA2","interleukin 13 receptor subunit alpha 2",2.947e-09,2.992e-07,0.0098,-1.9664,-1.9664,-2.0662,0.0651,9.5962,9.5962,14.9043,2.908e-08
"217",23302,23302,"WSCD1","WSC domain containing 1",2.966e-09,2.998e-07,0.0099,4.6112,4.6112,13.5278,7.49e-08,-6.7073,-6.7073,-9.9054,1.466e-06
"218",622,622,"BDH1","3-hydroxybutyrate dehydrogenase 1",2.99e-09,3.008e-07,0.0099,0.4979,0.4979,1.3077,0.2196,4.9562,4.9562,15.5904,1.869e-08
"219",4609,4609,"MYC","MYC proto-oncogene, bHLH transcription factor",3.008e-09,3.013e-07,0.01,5.2955,5.2955,17.7864,5.082e-09,1.5885,1.5885,5.1801,4e-04
"220",4907,4907,"NT5E","5'-nucleotidase ecto",3.038e-09,3.029e-07,0.01,-4.7457,-4.7457,-19.8959,1.666e-09,-3.129,-3.129,-15.5929,1.866e-08
"221",6496,6496,"SIX3","SIX homeobox 3",3.195e-09,3.143e-07,0.0101,-6.0448,-6.0448,-14.8086,3.098e-08,-7.5266,-7.5266,-17.5938,5.662e-09
"222",5740,5740,"PTGIS","prostaglandin I2 synthase",3.195e-09,3.143e-07,0.0102,-11.061,-11.061,-14.1211,4.931e-08,-11.467,-11.467,-16.7989,8.95e-09
"223",1947,1947,"EFNB1","ephrin B1",3.185e-09,3.143e-07,0.0101,3.8911,3.8911,14.9269,2.865e-08,0.0198,0.0198,0.0698,0.9457
"224",5358,5358,"PLS3","plastin 3",3.227e-09,3.16e-07,0.0102,-5.1376,-5.1376,-19.8863,1.674e-09,-0.2734,-0.2734,-1.5099,0.1614
"225",25825,25825,"BACE2","beta-secretase 2",3.251e-09,3.169e-07,0.0103,-6.9786,-6.9786,-9.3076,2.612e-06,4.612,4.612,14.4892,3.835e-08
"226",10769,10769,"PLK2","polo like kinase 2",3.267e-09,3.171e-07,0.0103,-6.433,-6.433,-20.8207,1.058e-09,-2.2441,-2.2441,-11.4881,3.618e-07
"227",10715,10715,"CERS1","ceramide synthase 1",3.371e-09,3.258e-07,0.0103,3.4368,3.4368,12.3263,1.842e-07,-1.8127,-1.8127,-5.3335,3e-04
"228",223117,223117,"SEMA3D","semaphorin 3D",3.393e-09,3.265e-07,0.0104,-5.0517,-5.0517,-14.119,4.938e-08,-10.3675,-10.3675,-17.7399,5.216e-09
"229",6664,6664,"SOX11","SRY-box transcription factor 11",3.484e-09,3.329e-07,0.0104,2.0343,2.0343,10.4463,8.907e-07,-1.9372,-1.9372,-9.018,3.494e-06
"230",8404,8404,"SPARCL1","SPARC like 1",3.491e-09,3.329e-07,0.0105,-3.2026,-3.2026,-12.0445,2.301e-07,-8.0679,-8.0679,-20.0585,1.536e-09
"231",27112,27112,"NALF2","NALCN channel auxiliary factor 2",3.533e-09,3.355e-07,0.0105,10.7106,10.7106,13.8641,5.898e-08,1.77,1.77,1.9415,0.0803
"232",30844,30844,"EHD4","EH domain containing 4",3.559e-09,3.365e-07,0.0106,-3.5722,-3.5722,-18.628,3.211e-09,0.0066,0.0066,0.0435,0.9661
"233",10267,10267,"RAMP1","receptor activity modifying protein 1",3.674e-09,3.459e-07,0.0106,4.7729,4.7729,12.7607,1.319e-07,-2.0747,-2.0747,-4.2886,0.0015
"234",23072,23072,"HECW1","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",3.732e-09,3.499e-07,0.0107,-4.1427,-4.1427,-14.4283,3.996e-08,-5.4883,-5.4883,-18.6598,3.157e-09
"235",4692,4692,"NDN","necdin, MAGE family member",3.862e-09,3.605e-07,0.0107,0.1801,0.1801,0.9457,0.3661,-11.8928,-11.8928,-20.527,1.219e-09
"236",148252,148252,"DIRAS1","DIRAS family GTPase 1",3.978e-09,3.607e-07,0.011,4.1611,4.1611,13.1496,9.864e-08,-0.8734,-0.8734,-2.3547,0.0398
"237",655,655,"BMP7","bone morphogenetic protein 7",3.937e-09,3.607e-07,0.0108,1.3336,1.3336,6.4587,6.588e-05,-11.047,-11.047,-18.0984,4.277e-09
"238",54809,54809,"SAMD9","sterile alpha motif domain containing 9",3.891e-09,3.607e-07,0.0108,-5.8916,-5.8916,-20.2604,1.39e-09,-2.2809,-2.2809,-12.0248,2.337e-07
"239",84842,84842,"HPDL","4-hydroxyphenylpyruvate dioxygenase like",3.908e-09,3.607e-07,0.0108,7.2572,7.2572,13.0795,1.039e-07,0.202,0.202,0.3096,0.7631
"240",2260,2260,"FGFR1","fibroblast growth factor receptor 1",3.971e-09,3.607e-07,0.011,0.122,0.122,0.6449,0.5332,-3.8046,-3.8046,-17.9823,4.559e-09
"241",57452,57452,"GALNT16","polypeptide N-acetylgalactosaminyltransferase 16",3.964e-09,3.607e-07,0.0109,-4.707,-4.707,-14.0107,5.323e-08,-6.864,-6.864,-18.2616,3.912e-09
"242",2022,2022,"ENG","endoglin",3.955e-09,3.607e-07,0.0109,2.5364,2.5364,9.8845,1.495e-06,-3.6214,-3.6214,-10.3056,1.012e-06
"243",2887,2887,"GRB10","growth factor receptor bound protein 10",4.037e-09,3.643e-07,0.0111,-5.414,-5.414,-16.1995,1.281e-08,1.1422,1.1422,5.6907,2e-04
"244",728215,728215,"NALF1","NALCN channel auxiliary factor 1",4.051e-09,3.643e-07,0.0111,-11.2683,-11.2683,-14.0551,5.161e-08,-6.2045,-6.2045,-16.7515,9.204e-09
"245",84766,84766,"CRACR2A","calcium release activated channel regulator 2A",4.105e-09,3.677e-07,0.0112,5.5061,5.5061,12.8515,1.232e-07,-5.7562,-5.7562,-7.6907,1.466e-05
"246",27314,27314,"RAB30","RAB30, member RAS oncogene family",4.147e-09,3.699e-07,0.0112,-4.788,-4.788,-16.4225,1.12e-08,-4.2381,-4.2381,-17.2969,6.703e-09
"247",7291,7291,"TWIST1","twist family bHLH transcription factor 1",4.197e-09,3.729e-07,0.0113,-7.5896,-7.5896,-13.9822,5.43e-08,-9.8873,-9.8873,-16.849,8.69e-09
"248",57124,57124,"CD248","CD248 molecule",4.235e-09,3.747e-07,0.0113,-2.6809,-2.6809,-10.7425,6.842e-07,-11.243,-11.243,-19.3087,2.246e-09
"249",65268,65268,"WNK2","WNK lysine deficient protein kinase 2",4.324e-09,3.77e-07,0.0114,4.362,4.362,12.2509,1.954e-07,-2.6364,-2.6364,-5.4873,2e-04
"250",57482,57482,"CRACD","capping protein inhibiting regulator of actin dynamics",4.322e-09,3.77e-07,0.0114,-9.0787,-9.0787,-18.3028,3.825e-09,-2.7545,-2.7545,-13.2645,9.066e-08
"251",25932,25932,"CLIC4","chloride intracellular channel 4",4.305e-09,3.77e-07,0.0113,-3.1272,-3.1272,-20.4195,1.285e-09,-0.8821,-0.8821,-6.8172,4.175e-05
"252",56704,56704,"JPH1","junctophilin 1",4.329e-09,3.77e-07,0.0115,9.5334,9.5334,15.7446,1.697e-08,6.3535,6.3535,10.3249,9.943e-07
"253",389549,389549,"FEZF1","FEZ family zinc finger 1",4.446e-09,3.856e-07,0.0115,-13.6878,-13.6878,-13.3995,8.217e-08,-5.0386,-5.0386,-16.9197,8.338e-09
"254",23194,23194,"FBXL7","F-box and leucine rich repeat protein 7",4.621e-09,3.993e-07,0.0116,-11.5341,-11.5341,-13.9,5.752e-08,-5.5921,-5.5921,-16.593,1.011e-08
"255",1382,1382,"CRABP2","cellular retinoic acid binding protein 2",4.69e-09,4.005e-07,0.0117,-5.6405,-5.6405,-15.7873,1.652e-08,-4.7383,-4.7383,-16.735,9.294e-09
"256",100507436,100507436,"MICA","MHC class I polypeptide-related sequence A",4.679e-09,4.005e-07,0.0117,-7.6511,-7.6511,-17.2471,6.897e-09,1.0968,1.0968,5.9979,1e-04
"257",869,869,"CBLN1","cerebellin 1 precursor",4.666e-09,4.005e-07,0.0116,11.2757,11.2757,12.5727,1.522e-07,-0.3296,-0.3296,-0.2974,0.7721
"258",23480,23480,"SEC61G","SEC61 translocon subunit gamma",4.739e-09,4.031e-07,0.0118,3.8005,3.8005,17.073,7.626e-09,0.7379,0.7379,3.2548,0.0084
"259",55268,55268,"ECHDC2","enoyl-CoA hydratase domain containing 2",4.766e-09,4.038e-07,0.0118,-3.5667,-3.5667,-5.2061,4e-04,5.7117,5.7117,14.1617,4.795e-08
"260",63876,63876,"PKNOX2","PBX/knotted 1 homeobox 2",4.83e-09,4.046e-07,0.0119,-3.598,-3.598,-12.3218,1.848e-07,-11.625,-11.625,-17.9826,4.558e-09
"261",122786,122786,"FRMD6","FERM domain containing 6",4.828e-09,4.046e-07,0.0118,-4.7507,-4.7507,-20.4057,1.294e-09,-1.8428,-1.8428,-10.7965,6.526e-07
"262",25890,25890,"ABI3BP","ABI family member 3 binding protein",4.828e-09,4.046e-07,0.0119,-9.3758,-9.3758,-18.2362,3.966e-09,-2.5784,-2.5784,-12.6879,1.394e-07
"263",84733,84733,"CBX2","chromobox 2",4.866e-09,4.049e-07,0.012,3.3767,3.3767,14.5458,3.691e-08,-0.0315,-0.0315,-0.127,0.9014
"264",23767,23767,"FLRT3","fibronectin leucine rich transmembrane protein 3",4.872e-09,4.049e-07,0.012,6.3043,6.3043,13.027,1.08e-07,-0.2599,-0.2599,-0.4555,0.6583
"265",23732,23732,"FRRS1L","ferric chelate reductase 1 like",4.889e-09,4.049e-07,0.0121,-8.7845,-8.7845,-15.096,2.565e-08,-5.0698,-5.0698,-16.0515,1.403e-08
"266",2517,2517,"FUCA1","alpha-L-fucosidase 1",4.987e-09,4.085e-07,0.0122,-4.7962,-4.7962,-9.8348,1.567e-06,3.1709,3.1709,12.0851,2.227e-07
"267",53826,53826,"FXYD6","FXYD domain containing ion transport regulator 6",4.975e-09,4.085e-07,0.0122,-0.1436,-0.1436,-0.738,0.4771,-11.3256,-11.3256,-20.198,1.433e-09
"268",55971,55971,"BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1",4.959e-09,4.085e-07,0.0121,-2.5855,-2.5855,-6.7925,4.306e-05,3.1819,3.1819,12.2302,1.986e-07
"269",219285,219285,"SAMD9L","sterile alpha motif domain containing 9 like",5.08e-09,4.124e-07,0.0123,-8.7395,-8.7395,-17.5032,5.96e-09,-3.3102,-3.3102,-13.8719,5.866e-08
"270",7026,7026,"NR2F2","nuclear receptor subfamily 2 group F member 2",5.129e-09,4.124e-07,0.0124,-1.308,-1.308,-6.9438,3.567e-05,-4.2586,-4.2586,-20.1017,1.503e-09
"271",57523,57523,"NYNRIN","NYN domain and retroviral integrase containing",5.128e-09,4.124e-07,0.0124,-1.9084,-1.9084,-8.5868,5.462e-06,-11.392,-11.392,-19.8022,1.746e-09
"272",4256,4256,"MGP","matrix Gla protein",5.093e-09,4.124e-07,0.0123,-8.7455,-8.7455,-14.4878,3.838e-08,-6.1098,-6.1098,-16.3648,1.159e-08
"273",2066,2066,"ERBB4","erb-b2 receptor tyrosine kinase 4",5.06e-09,4.124e-07,0.0123,-9.0137,-9.0137,-15.0915,2.573e-08,-4.8691,-4.8691,-15.8302,1.608e-08
"274",10485,10485,"MIR9-1HG","MIR9-1 host gene",5.278e-09,4.201e-07,0.0125,10.5081,10.5081,13.3299,8.643e-08,2.2393,2.2393,2.4692,0.0327
"275",56944,56944,"OLFML3","olfactomedin like 3",5.286e-09,4.201e-07,0.0126,-11.3121,-11.3121,-14.2115,4.633e-08,-5.2397,-5.2397,-15.8473,1.591e-08
"276",200150,200150,"PLD5","phospholipase D family member 5",5.301e-09,4.201e-07,0.0126,-1.3792,-1.3792,-1.8707,0.0903,7.1478,7.1478,13.6038,7.093e-08
"277",90993,90993,"CREB3L1","cAMP responsive element binding protein 3 like 1",5.266e-09,4.201e-07,0.0125,-4.8802,-4.8802,-14.8917,2.932e-08,-5.2931,-5.2931,-17.3451,6.52e-09
"278",144165,144165,"PRICKLE1","prickle planar cell polarity protein 1",5.321e-09,4.202e-07,0.0127,-12.5813,-12.5813,-18.1856,4.077e-09,-2.1396,-2.1396,-11.6815,3.084e-07
"279",10642,10642,"IGF2BP1","insulin like growth factor 2 mRNA binding protein 1",5.452e-09,4.29e-07,0.0127,-8.5159,-8.5159,-14.0649,5.127e-08,-8.9203,-8.9203,-16.0005,1.447e-08
"280",22925,22925,"PLA2R1","phospholipase A2 receptor 1",5.669e-09,4.429e-07,0.0128,-11.7522,-11.7522,-13.2097,9.437e-08,-11.179,-11.179,-16.0119,1.437e-08
"281",8470,8470,"SORBS2","sorbin and SH3 domain containing 2",5.657e-09,4.429e-07,0.0128,-4.7475,-4.7475,-19.7372,1.804e-09,-0.6465,-0.6465,-3.9257,0.0027
"282",100130418,100130418,"CECR7","cat eye syndrome chromosome region, candidate 7",5.717e-09,4.451e-07,0.0128,5.7795,5.7795,12.3503,1.808e-07,-4.0326,-4.0326,-5.7529,2e-04
"283",220441,220441,"RNF152","ring finger protein 152",5.811e-09,4.476e-07,0.013,-9.7828,-9.7828,-16.4648,1.092e-08,-3.3739,-3.3739,-14.1102,4.968e-08
"284",55885,55885,"LMO3","LIM domain only 3",5.77e-09,4.476e-07,0.0129,-10.4099,-10.4099,-13.5469,7.388e-08,-9.4422,-9.4422,-15.992,1.455e-08
"285",79054,79054,"TRPM8","transient receptor potential cation channel subfamily M member 8",5.808e-09,4.476e-07,0.0129,7.9129,7.9129,12.4716,1.645e-07,0.3868,0.3868,0.5306,0.6071
"286",9687,9687,"GREB1","growth regulating estrogen receptor binding 1",5.85e-09,4.491e-07,0.013,8.2132,8.2132,12.6825,1.4e-07,-0.6117,-0.6117,-0.7551,0.4672
"287",100996490,100996490,"LINC01206","long intergenic non-protein coding RNA 1206",5.964e-09,4.495e-07,0.0132,-4.6348,-4.6348,-4.6178,9e-04,7.7806,7.7806,15.0361,2.668e-08
"288",153478,153478,"PLEKHG4B","pleckstrin homology and RhoGEF domain containing G4B",5.912e-09,4.495e-07,0.0131,-7.4551,-7.4551,-13.7594,6.35e-08,-9.581,-9.581,-15.9682,1.477e-08
"289",2878,2878,"GPX3","glutathione peroxidase 3",5.903e-09,4.495e-07,0.0131,-1.4808,-1.4808,-1.9496,0.0792,7.3204,7.3204,13.6922,6.66e-08
